,time,steps,apples,scores,wins
0,21:12:03,14,1,-7.53363492063492,False
1,21:12:03,1,0,-10.0,False
2,21:12:03,33,0,-10.33,False
3,21:12:03,8,1,-7.492634920634919,False
4,21:12:04,9,0,-10.071,False
5,21:12:04,26,1,-7.654634920634921,False
6,21:12:04,7,0,-10.07,False
7,21:12:04,11,0,-10.1,False
8,21:12:04,6,0,-10.05,False
9,21:12:04,10,0,-10.09,False
10,21:12:04,13,0,-10.12,False
11,21:12:04,6,0,-10.05,False
12,21:12:04,12,0,-10.11,False
13,21:12:04,8,0,-10.07,False
14,21:12:04,14,1,-7.58163492063492,False
15,21:12:04,13,0,-10.111,False
16,21:12:04,2,0,-10.01,False
17,21:12:04,8,0,-10.07,False
18,21:12:04,10,0,-10.09,False
19,21:12:04,19,0,-10.18,False
20,21:12:04,5,0,-10.04,False
21,21:12:04,9,0,-10.08,False
22,21:12:04,7,0,-10.06,False
23,21:12:05,29,0,-10.28,False
24,21:12:05,7,0,-10.06,False
25,21:12:05,8,0,-10.07,False
26,21:12:05,2,0,-10.01,False
27,21:12:05,4,0,-10.03,False
28,21:12:05,3,0,-10.02,False
29,21:12:05,4,0,-10.03,False
30,21:12:05,6,0,-10.05,False
31,21:12:05,6,0,-10.05,False
32,21:12:05,16,0,-10.15,False
33,21:12:05,3,0,-10.02,False
34,21:12:05,17,0,-10.16,False
35,21:12:05,1,0,-10.0,False
36,21:12:05,14,0,-10.13,False
37,21:12:05,15,0,-10.14,False
38,21:12:05,3,0,-10.02,False
39,21:12:05,21,0,-10.2,False
40,21:12:05,5,0,-10.04,False
41,21:12:05,2,0,-10.01,False
42,21:12:05,9,0,-10.08,False
43,21:12:05,14,0,-10.13,False
44,21:12:05,12,0,-10.11,False
45,21:12:05,5,0,-10.04,False
46,21:12:05,10,0,-10.09,False
47,21:12:06,36,1,-7.760634920634921,False
48,21:12:06,4,0,-10.03,False
49,21:12:06,6,0,-10.05,False
50,21:12:06,22,0,-10.21,False
51,21:12:06,7,0,-10.06,False
52,21:12:06,12,0,-10.11,False
53,21:12:06,11,0,-10.1,False
54,21:12:06,11,0,-10.1,False
55,21:12:06,8,0,-10.07,False
56,21:12:06,18,0,-10.17,False
57,21:12:06,34,0,-10.33,False
58,21:12:06,1,0,-10.0,False
59,21:12:06,1,0,-10.0,False
60,21:12:06,1,0,-10.0,False
61,21:12:06,5,1,-7.450634920634919,False
62,21:12:06,23,2,-5.015587301587301,False
63,21:12:06,1,0,-10.0,False
64,21:12:06,4,0,-10.021,False
65,21:12:06,1,0,-10.0,False
66,21:12:06,26,0,-10.25,False
67,21:12:06,2,0,-10.01,False
68,21:12:07,10,1,-7.510634920634921,False
69,21:12:07,5,0,-10.05,False
70,21:12:07,64,0,-10.64,False
71,21:12:07,6,0,-10.05,False
72,21:12:07,5,0,-10.04,False
73,21:12:07,3,0,-10.02,False
74,21:12:07,14,0,-10.13,False
75,21:12:07,38,0,-10.37,False
76,21:12:07,25,0,-10.24,False
77,21:12:07,14,2,-4.904587301587299,False
78,21:12:08,39,0,-10.370999999999999,False
79,21:12:08,27,0,-10.26,False
80,21:12:08,5,0,-10.04,False
81,21:12:08,45,0,-10.44,False
82,21:12:08,4,0,-10.03,False
83,21:12:08,1,0,-10.0,False
84,21:12:08,42,0,-10.41,False
85,21:12:08,2,0,-10.01,False
86,21:12:08,67,2,-5.477587301587297,False
87,21:12:08,31,0,-10.290999999999999,False
88,21:12:08,1,0,-10.0,False
89,21:12:09,20,0,-10.19,False
90,21:12:09,31,1,-7.741634920634921,False
91,21:12:09,21,0,-10.191,False
92,21:12:09,25,0,-10.24,False
93,21:12:09,13,0,-10.12,False
94,21:12:09,24,1,-7.661634920634921,False
95,21:12:09,4,0,-10.021,False
96,21:12:09,6,0,-10.05,False
97,21:12:09,36,0,-10.35,False
98,21:12:09,20,1,-7.62463492063492,False
99,21:12:09,10,0,-10.081,False
100,21:12:10,64,0,-10.64,False
101,21:12:10,1,0,-10.0,False
102,21:12:10,23,0,-10.22,False
103,21:12:10,1,0,-10.0,False
104,21:12:10,2,0,-10.01,False
105,21:12:10,2,0,-10.01,False
106,21:12:10,5,0,-10.04,False
107,21:12:10,6,0,-10.05,False
108,21:12:10,146,2,-6.293587301587294,False
109,21:12:11,64,0,-10.65,False
110,21:12:11,1,0,-10.0,False
111,21:12:11,29,0,-10.28,False
112,21:12:11,50,1,-7.9006349206349205,False
113,21:12:11,33,0,-10.32,False
