,time,steps,apples,scores,wins
162,02:43:00,1,0,-10.0,False
163,02:43:01,64,0,-10.64,False
164,02:43:01,64,0,-10.64,False
165,02:43:01,64,0,-10.64,False
166,02:43:01,2,0,-10.01,False
167,02:43:01,1,0,-10.0,False
168,02:43:01,64,0,-10.64,False
169,02:43:02,64,0,-10.64,False
170,02:43:02,64,0,-10.64,False
171,02:43:02,64,0,-10.64,False
172,02:43:02,2,0,-10.01,False
173,02:43:03,64,0,-10.64,False
174,02:43:03,64,0,-10.64,False
175,02:43:03,64,0,-10.64,False
176,02:43:03,2,0,-10.01,False
177,02:43:03,1,0,-10.0,False
178,02:43:03,2,0,-10.01,False
179,02:43:04,64,0,-10.64,False
180,02:43:04,64,0,-10.64,False
181,02:43:04,64,0,-10.64,False
182,02:43:04,2,0,-10.01,False
183,02:43:05,64,0,-10.64,False
184,02:43:05,64,0,-10.64,False
185,02:43:05,64,0,-10.64,False
186,02:43:06,64,0,-10.64,False
187,02:43:06,1,0,-10.0,False
188,02:43:06,64,0,-10.64,False
189,02:43:06,64,0,-10.64,False
190,02:43:07,64,0,-10.64,False
191,02:43:07,64,0,-10.64,False
192,02:43:07,64,0,-10.64,False
193,02:43:07,64,0,-10.64,False
194,02:43:08,64,0,-10.64,False
195,02:43:08,64,0,-10.64,False
196,02:43:08,64,0,-10.64,False
197,02:43:09,64,0,-10.64,False
198,02:43:09,64,0,-10.64,False
199,02:43:09,67,1,-8.159999999999991,False
200,02:43:09,1,0,-10.0,False
201,02:43:09,1,0,-10.0,False
202,02:43:10,64,0,-10.64,False
203,02:43:10,1,0,-10.0,False
204,02:43:10,64,0,-10.64,False
205,02:43:10,64,0,-10.64,False
206,02:43:11,64,0,-10.64,False
207,02:43:11,64,0,-10.64,False
208,02:43:11,64,0,-10.64,False
209,02:43:12,64,0,-10.64,False
210,02:43:12,1,0,-10.0,False
211,02:43:12,64,0,-10.64,False
212,02:43:12,64,0,-10.64,False
213,02:43:12,64,0,-10.64,False
214,02:43:13,64,0,-10.64,False
