,time,steps,apples,scores,wins
447,13:40:31,1,0,-10.0,False
448,13:40:31,64,0,-10.64,False
449,13:40:32,64,0,-10.64,False
450,13:40:32,64,0,-10.64,False
451,13:40:33,64,0,-10.64,False
452,13:40:33,64,0,-10.64,False
453,13:40:33,64,0,-10.64,False
454,13:40:33,2,0,-10.01,False
455,13:40:34,64,0,-10.64,False
456,13:40:34,64,0,-10.64,False
457,13:40:34,1,0,-10.0,False
458,13:40:34,2,0,-10.01,False
459,13:40:35,64,0,-10.64,False
460,13:40:35,2,0,-10.01,False
461,13:40:35,64,0,-10.64,False
462,13:40:35,64,0,-10.64,False
463,13:40:36,64,0,-10.64,False
464,13:40:36,64,0,-10.64,False
465,13:40:37,64,0,-10.64,False
466,13:40:37,64,0,-10.64,False
467,13:40:38,64,0,-10.64,False
468,13:40:38,1,0,-10.0,False
469,13:40:38,64,0,-10.64,False
470,13:40:38,64,0,-10.64,False
471,13:40:39,64,0,-10.64,False
472,13:40:39,2,0,-10.01,False
473,13:40:39,64,0,-10.64,False
474,13:40:40,64,0,-10.64,False
475,13:40:40,64,0,-10.64,False
476,13:40:40,66,1,-8.092634920634918,False
477,13:40:40,1,0,-10.0,False
478,13:40:41,64,0,-10.630999999999998,False
479,13:40:41,2,0,-10.01,False
480,13:40:41,64,0,-10.64,False
481,13:40:42,64,0,-10.64,False
482,13:40:42,64,0,-10.64,False
483,13:40:42,64,0,-10.64,False
484,13:40:43,64,0,-10.64,False
485,13:40:43,64,0,-10.64,False
486,13:40:44,64,0,-10.64,False
487,13:40:44,64,0,-10.64,False
488,13:40:44,2,0,-10.01,False
489,13:40:45,64,0,-10.64,False
490,13:40:45,64,0,-10.64,False
491,13:40:45,64,0,-10.64,False
492,13:40:46,64,0,-10.64,False
493,13:40:46,64,0,-10.64,False
494,13:40:46,2,0,-10.01,False
495,13:40:47,64,0,-10.64,False
496,13:40:47,64,0,-10.64,False
497,13:40:47,64,0,-10.64,False
498,13:40:47,1,0,-10.0,False
499,13:40:48,64,0,-10.64,False
500,13:40:48,64,0,-10.64,False
501,13:40:48,1,0,-10.0,False
502,13:40:49,64,0,-10.64,False
503,13:40:49,64,0,-10.64,False
504,13:40:50,64,0,-10.64,False
505,13:40:50,64,0,-10.64,False
506,13:40:50,64,0,-10.64,False
507,13:40:50,2,0,-10.01,False
508,13:40:51,64,0,-10.64,False
