,time,steps,apples,scores,wins
105,10:09:48,4,0,-10.03,False
106,10:09:48,28,0,-10.27,False
107,10:09:48,6,0,-10.05,False
108,10:09:48,4,0,-10.03,False
109,10:09:48,1,0,-10.0,False
110,10:09:48,20,0,-10.19,False
111,10:09:48,30,0,-10.290000000000001,False
112,10:09:48,1,0,-10.0,False
113,10:09:48,2,0,-10.01,False
114,10:09:48,23,0,-10.22,False
115,10:09:48,3,0,-10.02,False
116,10:09:49,9,0,-10.08,False
117,10:09:49,3,0,-10.02,False
118,10:09:49,43,0,-10.42,False
119,10:09:49,30,0,-10.290000000000001,False
120,10:09:49,24,0,-10.23,False
121,10:09:49,47,0,-10.46,False
122,10:09:49,28,0,-10.27,False
123,10:09:50,40,1,-7.879999999999996,False
124,10:09:50,1,0,-10.0,False
125,10:09:50,18,0,-10.17,False
126,10:09:50,9,0,-10.08,False
127,10:09:50,5,0,-10.04,False
128,10:09:50,6,0,-10.05,False
129,10:09:50,48,0,-10.47,False
130,10:09:50,25,0,-10.24,False
131,10:09:50,13,1,-7.609999999999999,False
132,10:09:50,58,0,-10.57,False
133,10:09:51,64,0,-10.64,False
134,10:09:51,1,0,-10.0,False
135,10:09:51,103,1,-8.510000000000002,False
136,10:09:51,2,0,-10.01,False
137,10:09:52,64,0,-10.64,False
138,10:09:52,22,0,-10.21,False
139,10:09:52,5,0,-10.04,False
140,10:09:52,4,0,-10.03,False
141,10:09:52,64,0,-10.64,False
142,10:09:52,64,0,-10.64,False
143,10:09:53,75,1,-8.239999999999991,False
144,10:09:53,64,0,-10.64,False
145,10:09:53,6,0,-10.05,False
146,10:09:53,64,0,-10.64,False
147,10:09:53,6,0,-10.05,False
148,10:09:54,59,0,-10.58,False
149,10:09:54,81,1,-8.299999999999994,False
150,10:09:55,64,0,-10.64,False
151,10:09:55,11,0,-10.1,False
152,10:09:55,53,1,-8.009999999999993,False
153,10:09:55,17,0,-10.16,False
154,10:09:55,14,0,-10.13,False
155,10:09:55,1,0,-10.0,False
156,10:09:55,64,0,-10.64,False
157,10:09:55,20,0,-10.19,False
158,10:09:56,64,0,-10.64,False
159,10:09:56,64,0,-10.64,False
160,10:09:56,2,0,-10.01,False
161,10:09:56,64,0,-10.64,False
162,10:09:57,64,0,-10.64,False
163,10:09:57,1,0,-10.0,False
164,10:09:57,64,0,-10.64,False
165,10:09:57,64,0,-10.64,False
166,10:09:58,64,0,-10.64,False
167,10:09:58,64,0,-10.64,False
168,10:09:58,64,0,-10.64,False
169,10:09:58,1,0,-10.0,False
170,10:09:59,64,0,-10.64,False
171,10:09:59,64,0,-10.64,False
172,10:09:59,64,0,-10.64,False
173,10:10:00,64,0,-10.64,False
174,10:10:00,64,0,-10.64,False
175,10:10:00,2,0,-10.01,False
176,10:10:00,64,0,-10.64,False
177,10:10:01,64,0,-10.64,False
178,10:10:01,64,0,-10.64,False
179,10:10:01,64,0,-10.64,False
180,10:10:02,64,0,-10.64,False
181,10:10:02,64,0,-10.64,False
182,10:10:02,2,0,-10.01,False
183,10:10:02,2,0,-10.01,False
184,10:10:03,64,0,-10.64,False
185,10:10:03,64,0,-10.64,False
186,10:10:03,64,0,-10.64,False
187,10:10:04,64,0,-10.64,False
188,10:10:04,64,0,-10.64,False
189,10:10:04,64,0,-10.64,False
190,10:10:05,67,1,-8.15999999999999,False
191,10:10:05,1,0,-10.0,False
192,10:10:05,64,0,-10.64,False
193,10:10:05,64,0,-10.64,False
194,10:10:05,53,0,-10.52,False
195,10:10:06,64,0,-10.64,False
196,10:10:06,64,0,-10.64,False
197,10:10:06,66,1,-8.14999999999999,False
198,10:10:07,50,1,-7.979999999999998,False
199,10:10:07,6,0,-10.05,False
200,10:10:07,48,0,-10.47,False
201,10:10:07,64,0,-10.64,False
202,10:10:08,64,0,-10.64,False
203,10:10:08,129,2,-6.269999999999976,False
204,10:10:08,27,0,-10.26,False
205,10:10:09,64,0,-10.64,False
206,10:10:09,115,1,-8.64,False
207,10:10:09,64,0,-10.64,False
208,10:10:09,36,0,-10.35,False
209,10:10:09,15,0,-10.14,False
210,10:10:09,2,0,-10.01,False
211,10:10:10,2,0,-10.01,False
212,10:10:10,1,0,-10.0,False
213,10:10:10,6,0,-10.05,False
214,10:10:10,6,0,-10.05,False
215,10:10:10,4,0,-10.03,False
216,10:10:10,2,0,-10.01,False
217,10:10:10,1,0,-10.0,False
218,10:10:10,64,0,-10.64,False
219,10:10:10,1,0,-10.0,False
220,10:10:10,64,0,-10.64,False
221,10:10:11,64,0,-10.64,False
222,10:10:11,64,0,-10.64,False
223,10:10:11,1,0,-10.0,False
224,10:10:11,1,0,-10.0,False
225,10:10:11,65,1,-8.13999999999999,False
226,10:10:12,64,0,-10.64,False
227,10:10:12,61,0,-10.6,False
228,10:10:12,1,0,-10.0,False
229,10:10:12,3,0,-10.02,False
230,10:10:12,64,0,-10.64,False
231,10:10:13,64,0,-10.64,False
232,10:10:13,64,0,-10.64,False
233,10:10:13,2,0,-10.01,False
234,10:10:13,64,0,-10.64,False
235,10:10:14,64,0,-10.64,False
236,10:10:14,1,0,-10.0,False
237,10:10:14,1,0,-10.0,False
238,10:10:14,34,0,-10.33,False
239,10:10:14,64,0,-10.64,False
240,10:10:14,1,0,-10.0,False
241,10:10:14,64,0,-10.64,False
242,10:10:15,64,0,-10.64,False
243,10:10:15,1,0,-10.0,False
244,10:10:15,64,0,-10.64,False
245,10:10:15,64,0,-10.64,False
246,10:10:15,2,0,-10.01,False
247,10:10:15,2,0,-10.01,False
248,10:10:16,64,0,-10.64,False
249,10:10:16,2,0,-10.01,False
250,10:10:16,1,0,-10.0,False
251,10:10:16,64,0,-10.64,False
252,10:10:16,64,0,-10.64,False
253,10:10:17,64,0,-10.64,False
254,10:10:17,64,0,-10.64,False
255,10:10:17,1,0,-10.0,False
256,10:10:17,64,0,-10.64,False
257,10:10:17,1,0,-10.0,False
258,10:10:17,2,0,-10.01,False
259,10:10:18,64,0,-10.64,False
260,10:10:18,35,0,-10.34,False
261,10:10:18,64,0,-10.64,False
262,10:10:19,64,0,-10.64,False
263,10:10:19,64,0,-10.64,False
264,10:10:19,64,0,-10.64,False
265,10:10:19,1,0,-10.0,False
266,10:10:20,64,0,-10.64,False
267,10:10:20,64,0,-10.64,False
268,10:10:20,64,0,-10.64,False
269,10:10:21,64,0,-10.64,False
270,10:10:21,2,0,-10.01,False
271,10:10:21,67,1,-8.15999999999999,False
272,10:10:21,10,0,-10.09,False
273,10:10:21,67,1,-8.15999999999999,False
274,10:10:22,64,0,-10.64,False
275,10:10:22,64,0,-10.64,False
276,10:10:22,64,0,-10.64,False
277,10:10:23,64,0,-10.64,False
278,10:10:23,2,0,-10.01,False
279,10:10:23,64,0,-10.64,False
280,10:10:23,1,0,-10.0,False
281,10:10:23,64,0,-10.64,False
282,10:10:24,64,0,-10.64,False
283,10:10:24,1,0,-10.0,False
284,10:10:24,64,0,-10.64,False
285,10:10:24,64,0,-10.64,False
286,10:10:25,65,1,-8.13999999999999,False
287,10:10:25,64,0,-10.64,False
288,10:10:25,64,0,-10.64,False
289,10:10:25,7,0,-10.06,False
290,10:10:26,64,0,-10.64,False
291,10:10:26,66,1,-8.14999999999999,False
292,10:10:26,64,0,-10.64,False
293,10:10:27,64,0,-10.64,False
294,10:10:27,64,0,-10.64,False
295,10:10:27,2,0,-10.01,False
296,10:10:27,2,0,-10.01,False
297,10:10:27,2,0,-10.01,False
298,10:10:27,64,0,-10.64,False
299,10:10:27,2,0,-10.01,False
300,10:10:27,19,0,-10.18,False
301,10:10:28,64,0,-10.64,False
302,10:10:28,64,0,-10.64,False
303,10:10:28,1,0,-10.0,False
304,10:10:28,2,0,-10.01,False
305,10:10:28,64,0,-10.64,False
306,10:10:28,24,0,-10.23,False
307,10:10:29,64,0,-10.64,False
308,10:10:29,2,0,-10.01,False
309,10:10:29,64,0,-10.64,False
310,10:10:29,64,0,-10.64,False
311,10:10:29,2,0,-10.01,False
312,10:10:30,64,0,-10.64,False
313,10:10:30,2,0,-10.01,False
314,10:10:30,64,0,-10.64,False
315,10:10:30,64,0,-10.64,False
316,10:10:31,64,0,-10.64,False
317,10:10:31,64,0,-10.64,False
318,10:10:32,112,1,-8.61,False
319,10:10:32,64,0,-10.64,False
320,10:10:32,64,0,-10.64,False
321,10:10:33,119,1,-8.680000000000001,False
322,10:10:33,20,0,-10.19,False
323,10:10:33,64,0,-10.64,False
324,10:10:33,32,0,-10.31,False
325,10:10:33,2,0,-10.01,False
326,10:10:33,22,0,-10.21,False
327,10:10:34,118,1,-8.670000000000002,False
328,10:10:34,1,0,-10.0,False
329,10:10:34,35,0,-10.34,False
330,10:10:34,64,0,-10.64,False
331,10:10:35,64,0,-10.64,False
332,10:10:35,2,0,-10.01,False
333,10:10:35,1,0,-10.0,False
334,10:10:35,1,0,-10.0,False
335,10:10:35,2,0,-10.01,False
336,10:10:35,48,0,-10.47,False
337,10:10:35,11,0,-10.1,False
338,10:10:35,2,0,-10.01,False
339,10:10:35,64,0,-10.64,False
340,10:10:35,1,0,-10.0,False
341,10:10:35,2,0,-10.01,False
342,10:10:35,4,0,-10.03,False
343,10:10:35,2,0,-10.01,False
344,10:10:35,1,0,-10.0,False
345,10:10:36,64,0,-10.64,False
346,10:10:36,12,1,-7.599999999999998,False
347,10:10:36,64,0,-10.64,False
348,10:10:36,64,0,-10.64,False
349,10:10:36,1,0,-10.0,False
350,10:10:37,64,0,-10.64,False
351,10:10:37,64,0,-10.64,False
352,10:10:37,64,0,-10.64,False
353,10:10:37,2,0,-10.01,False
354,10:10:38,64,0,-10.64,False
355,10:10:38,64,0,-10.64,False
356,10:10:38,64,0,-10.64,False
357,10:10:39,64,0,-10.64,False
358,10:10:39,64,0,-10.64,False
359,10:10:39,2,0,-10.01,False
360,10:10:39,1,0,-10.0,False
361,10:10:39,64,0,-10.64,False
362,10:10:40,64,0,-10.64,False
363,10:10:40,64,0,-10.64,False
364,10:10:40,46,0,-10.450000000000001,False
365,10:10:41,64,0,-10.64,False
366,10:10:41,64,0,-10.64,False
367,10:10:41,64,0,-10.64,False
368,10:10:42,64,0,-10.64,False
369,10:10:42,64,0,-10.64,False
370,10:10:42,64,0,-10.64,False
371,10:10:43,64,0,-10.64,False
372,10:10:43,64,0,-10.64,False
373,10:10:43,64,0,-10.64,False
374,10:10:43,64,0,-10.64,False
375,10:10:43,2,0,-10.01,False
376,10:10:44,64,0,-10.64,False
377,10:10:44,64,0,-10.64,False
378,10:10:44,64,0,-10.64,False
379,10:10:44,2,0,-10.01,False
380,10:10:45,64,0,-10.64,False
381,10:10:45,64,0,-10.64,False
382,10:10:45,64,0,-10.64,False
383,10:10:46,64,0,-10.64,False
384,10:10:46,64,0,-10.64,False
385,10:10:46,65,1,-8.13999999999999,False
386,10:10:47,64,0,-10.64,False
387,10:10:47,64,0,-10.64,False
388,10:10:47,64,0,-10.64,False
389,10:10:48,29,0,-10.28,False
390,10:10:48,64,0,-10.64,False
391,10:10:48,64,0,-10.64,False
392,10:10:49,64,0,-10.64,False
393,10:10:49,1,0,-10.0,False
394,10:10:49,64,0,-10.64,False
395,10:10:49,66,1,-8.14999999999999,False
396,10:10:50,64,0,-10.64,False
397,10:10:50,1,0,-10.0,False
398,10:10:50,66,1,-8.14999999999999,False
399,10:10:50,64,0,-10.64,False
400,10:10:51,64,0,-10.64,False
401,10:10:51,64,0,-10.64,False
402,10:10:51,1,0,-10.0,False
403,10:10:51,64,0,-10.64,False
404,10:10:52,64,0,-10.64,False
405,10:10:52,1,0,-10.0,False
406,10:10:52,64,0,-10.64,False
407,10:10:52,64,0,-10.64,False
408,10:10:53,64,0,-10.64,False
409,10:10:53,64,0,-10.64,False
410,10:10:53,64,0,-10.64,False
411,10:10:54,64,0,-10.64,False
412,10:10:54,64,0,-10.64,False
413,10:10:54,64,0,-10.64,False
414,10:10:55,64,0,-10.64,False
415,10:10:55,64,0,-10.64,False
416,10:10:55,1,0,-10.0,False
417,10:10:55,2,0,-10.01,False
418,10:10:55,1,0,-10.0,False
419,10:10:55,1,0,-10.0,False
420,10:10:55,64,0,-10.64,False
421,10:10:56,64,0,-10.64,False
422,10:10:56,64,0,-10.64,False
423,10:10:56,64,0,-10.64,False
424,10:10:57,64,0,-10.64,False
425,10:10:57,64,0,-10.64,False
426,10:10:57,64,0,-10.64,False
427,10:10:58,64,0,-10.64,False
428,10:10:58,64,0,-10.64,False
429,10:10:58,64,0,-10.64,False
430,10:10:59,64,0,-10.64,False
431,10:10:59,64,0,-10.64,False
432,10:10:59,64,0,-10.64,False
433,10:11:00,64,0,-10.64,False
434,10:11:00,64,0,-10.64,False
435,10:11:00,64,0,-10.64,False
436,10:11:01,64,0,-10.64,False
437,10:11:01,2,0,-10.01,False
438,10:11:01,1,0,-10.0,False
439,10:11:01,64,0,-10.64,False
440,10:11:01,2,0,-10.01,False
441,10:11:01,1,0,-10.0,False
442,10:11:01,64,0,-10.64,False
443,10:11:02,64,0,-10.64,False
444,10:11:02,1,0,-10.0,False
445,10:11:02,64,0,-10.64,False
446,10:11:02,2,0,-10.01,False
447,10:11:02,64,0,-10.64,False
448,10:11:02,1,0,-10.0,False
449,10:11:02,2,0,-10.01,False
450,10:11:03,64,0,-10.64,False
451,10:11:03,1,0,-10.0,False
452,10:11:03,1,0,-10.0,False
453,10:11:03,64,0,-10.64,False
454,10:11:03,64,0,-10.64,False
455,10:11:04,64,0,-10.64,False
456,10:11:04,64,0,-10.64,False
457,10:11:04,64,0,-10.64,False
458,10:11:05,64,0,-10.64,False
459,10:11:05,2,0,-10.01,False
460,10:11:05,64,0,-10.64,False
461,10:11:05,64,0,-10.64,False
462,10:11:06,64,0,-10.64,False
463,10:11:06,2,0,-10.01,False
464,10:11:06,64,0,-10.64,False
465,10:11:06,1,0,-10.0,False
466,10:11:06,64,0,-10.64,False
467,10:11:07,64,0,-10.64,False
468,10:11:07,64,0,-10.64,False
469,10:11:07,64,0,-10.64,False
470,10:11:08,64,0,-10.64,False
471,10:11:08,1,0,-10.0,False
472,10:11:08,64,0,-10.64,False
473,10:11:08,64,0,-10.64,False
474,10:11:09,64,0,-10.64,False
475,10:11:09,37,0,-10.36,False
476,10:11:09,64,0,-10.64,False
477,10:11:09,64,0,-10.64,False
478,10:11:09,1,0,-10.0,False
479,10:11:10,64,0,-10.64,False
480,10:11:10,2,0,-10.01,False
481,10:11:10,64,0,-10.64,False
482,10:11:10,64,0,-10.64,False
483,10:11:11,64,0,-10.64,False
484,10:11:11,64,0,-10.64,False
485,10:11:11,64,0,-10.64,False
486,10:11:12,64,0,-10.64,False
487,10:11:12,64,0,-10.64,False
488,10:11:12,64,0,-10.64,False
489,10:11:13,64,0,-10.64,False
490,10:11:13,2,0,-10.01,False
491,10:11:13,64,0,-10.64,False
492,10:11:13,1,0,-10.0,False
493,10:11:13,1,0,-10.0,False
494,10:11:14,64,0,-10.64,False
495,10:11:14,29,0,-10.28,False
496,10:11:14,64,0,-10.64,False
497,10:11:14,64,0,-10.64,False
498,10:11:15,64,0,-10.64,False
499,10:11:15,64,0,-10.64,False
500,10:11:15,64,0,-10.64,False
501,10:11:16,64,0,-10.64,False
502,10:11:16,43,0,-10.42,False
503,10:11:16,54,0,-10.530000000000001,False
504,10:11:16,64,0,-10.64,False
505,10:11:16,2,0,-10.01,False
506,10:11:17,64,0,-10.64,False
507,10:11:17,2,0,-10.01,False
508,10:11:17,1,0,-10.0,False
509,10:11:17,85,1,-8.339999999999995,False
510,10:11:17,65,1,-8.13999999999999,False
511,10:11:18,64,0,-10.64,False
512,10:11:18,1,0,-10.0,False
513,10:11:18,2,0,-10.01,False
514,10:11:18,1,0,-10.0,False
515,10:11:18,2,0,-10.01,False
516,10:11:18,64,0,-10.64,False
517,10:11:18,64,0,-10.64,False
518,10:11:19,64,0,-10.64,False
519,10:11:19,64,0,-10.64,False
520,10:11:19,21,0,-10.2,False
521,10:11:20,64,0,-10.64,False
522,10:11:20,64,0,-10.64,False
523,10:11:20,2,0,-10.01,False
524,10:11:20,64,0,-10.64,False
525,10:11:21,64,0,-10.64,False
526,10:11:21,1,0,-10.0,False
527,10:11:21,64,0,-10.64,False
528,10:11:21,64,0,-10.64,False
529,10:11:21,1,0,-10.0,False
530,10:11:22,64,0,-10.64,False
531,10:11:22,64,0,-10.64,False
532,10:11:22,64,0,-10.64,False
533,10:11:22,2,0,-10.01,False
534,10:11:23,64,0,-10.64,False
535,10:11:23,64,0,-10.64,False
536,10:11:23,64,0,-10.64,False
537,10:11:24,64,0,-10.64,False
538,10:11:24,64,0,-10.64,False
539,10:11:24,60,0,-10.59,False
540,10:11:24,64,0,-10.64,False
541,10:11:25,64,0,-10.64,False
542,10:11:25,2,0,-10.01,False
543,10:11:25,64,0,-10.64,False
544,10:11:25,2,0,-10.01,False
545,10:11:25,64,0,-10.64,False
546,10:11:26,64,0,-10.64,False
547,10:11:26,2,0,-10.01,False
548,10:11:26,64,0,-10.64,False
549,10:11:26,2,0,-10.01,False
550,10:11:26,64,0,-10.64,False
551,10:11:27,64,0,-10.64,False
552,10:11:27,64,0,-10.64,False
553,10:11:27,64,0,-10.64,False
554,10:11:28,64,0,-10.64,False
555,10:11:28,64,0,-10.64,False
556,10:11:28,64,0,-10.64,False
557,10:11:28,2,0,-10.01,False
558,10:11:28,1,0,-10.0,False
559,10:11:29,64,0,-10.64,False
560,10:11:29,64,0,-10.64,False
561,10:11:29,64,0,-10.64,False
562,10:11:30,64,0,-10.64,False
563,10:11:30,64,0,-10.64,False
564,10:11:30,1,0,-10.0,False
565,10:11:30,64,0,-10.64,False
566,10:11:31,66,2,-5.639999999999986,False
567,10:11:31,64,0,-10.64,False
568,10:11:31,64,0,-10.64,False
569,10:11:32,65,1,-8.13999999999999,False
570,10:11:32,1,0,-10.0,False
571,10:11:32,64,0,-10.64,False
572,10:11:32,64,0,-10.64,False
573,10:11:32,2,0,-10.01,False
574,10:11:33,64,0,-10.64,False
575,10:11:33,64,0,-10.64,False
576,10:11:33,64,0,-10.64,False
577,10:11:33,2,0,-10.01,False
578,10:11:34,64,0,-10.64,False
579,10:11:34,64,0,-10.64,False
580,10:11:34,64,0,-10.64,False
581,10:11:35,64,0,-10.64,False
582,10:11:35,2,0,-10.01,False
583,10:11:35,64,0,-10.64,False
584,10:11:35,64,0,-10.64,False
585,10:11:36,64,0,-10.64,False
586,10:11:36,64,0,-10.64,False
587,10:11:36,64,0,-10.64,False
588,10:11:37,64,0,-10.64,False
589,10:11:37,64,0,-10.64,False
590,10:11:37,64,0,-10.64,False
591,10:11:38,64,0,-10.64,False
592,10:11:38,64,0,-10.64,False
593,10:11:38,64,0,-10.64,False
594,10:11:39,64,0,-10.64,False
595,10:11:39,64,0,-10.64,False
596,10:11:40,64,0,-10.64,False
597,10:11:40,64,0,-10.64,False
598,10:11:40,2,0,-10.01,False
599,10:11:40,64,0,-10.64,False
600,10:11:41,64,0,-10.64,False
601,10:11:41,64,0,-10.64,False
602,10:11:41,64,0,-10.64,False
603,10:11:42,64,0,-10.64,False
604,10:11:42,1,0,-10.0,False
605,10:11:42,64,0,-10.64,False
606,10:11:42,64,0,-10.64,False
607,10:11:42,64,0,-10.64,False
608,10:11:43,64,0,-10.64,False
609,10:11:43,64,0,-10.64,False
610,10:11:43,64,0,-10.64,False
611,10:11:44,64,0,-10.64,False
612,10:11:44,64,0,-10.64,False
613,10:11:44,65,1,-8.13999999999999,False
614,10:11:45,64,0,-10.64,False
615,10:11:45,64,0,-10.64,False
616,10:11:45,64,0,-10.64,False
617,10:11:46,64,0,-10.64,False
618,10:11:46,66,1,-8.14999999999999,False
619,10:11:47,64,0,-10.64,False
620,10:11:47,64,0,-10.64,False
621,10:11:47,64,0,-10.64,False
622,10:11:48,64,0,-10.64,False
623,10:11:48,64,0,-10.64,False
624,10:11:48,64,0,-10.64,False
625,10:11:49,64,0,-10.64,False
626,10:11:49,64,0,-10.64,False
627,10:11:49,64,0,-10.64,False
628,10:11:50,64,0,-10.64,False
629,10:11:50,64,0,-10.64,False
630,10:11:50,64,0,-10.64,False
631,10:11:50,64,0,-10.64,False
632,10:11:51,64,0,-10.64,False
633,10:11:51,64,0,-10.64,False
634,10:11:51,2,0,-10.01,False
635,10:11:51,64,0,-10.64,False
636,10:11:51,2,0,-10.01,False
637,10:11:52,64,0,-10.64,False
638,10:11:52,66,1,-8.14999999999999,False
639,10:11:52,64,0,-10.64,False
640,10:11:52,1,0,-10.0,False
641,10:11:53,2,0,-10.01,False
642,10:11:53,2,0,-10.01,False
643,10:11:53,66,1,-8.14999999999999,False
644,10:11:53,67,1,-8.15999999999999,False
645,10:11:54,64,0,-10.64,False
646,10:11:54,64,0,-10.64,False
647,10:11:54,64,0,-10.64,False
648,10:11:55,64,0,-10.64,False
649,10:11:55,65,1,-8.13999999999999,False
650,10:11:55,64,0,-10.64,False
651,10:11:56,64,0,-10.64,False
652,10:11:56,64,0,-10.64,False
653,10:11:56,2,0,-10.01,False
654,10:11:56,1,0,-10.0,False
655,10:11:56,64,0,-10.64,False
656,10:11:56,1,0,-10.0,False
657,10:11:57,64,0,-10.64,False
658,10:11:57,2,0,-10.01,False
659,10:11:57,64,0,-10.64,False
660,10:11:57,64,0,-10.64,False
661,10:11:58,64,0,-10.64,False
662,10:11:58,64,0,-10.64,False
663,10:11:58,1,0,-10.0,False
664,10:11:58,64,0,-10.64,False
665,10:11:59,64,0,-10.64,False
666,10:11:59,64,0,-10.64,False
667,10:11:59,64,0,-10.64,False
668,10:12:00,64,0,-10.64,False
669,10:12:00,64,0,-10.64,False
670,10:12:00,64,0,-10.64,False
671,10:12:00,1,0,-10.0,False
672,10:12:01,64,0,-10.64,False
673,10:12:01,1,0,-10.0,False
674,10:12:01,2,0,-10.01,False
675,10:12:01,64,0,-10.64,False
676,10:12:01,67,1,-8.15999999999999,False
677,10:12:02,64,0,-10.64,False
678,10:12:02,1,0,-10.0,False
679,10:12:02,2,0,-10.01,False
680,10:12:02,64,0,-10.64,False
681,10:12:02,64,0,-10.64,False
682,10:12:02,47,0,-10.46,False
683,10:12:03,64,0,-10.64,False
684,10:12:03,1,0,-10.0,False
685,10:12:03,64,0,-10.64,False
686,10:12:03,64,0,-10.64,False
687,10:12:04,64,0,-10.64,False
688,10:12:04,64,0,-10.64,False
689,10:12:04,64,0,-10.64,False
690,10:12:05,65,1,-8.13999999999999,False
691,10:12:05,1,0,-10.0,False
692,10:12:05,1,0,-10.0,False
693,10:12:05,64,0,-10.64,False
694,10:12:05,64,0,-10.64,False
695,10:12:06,64,0,-10.64,False
696,10:12:06,64,0,-10.64,False
697,10:12:06,2,0,-10.01,False
698,10:12:06,64,0,-10.64,False
699,10:12:06,1,0,-10.0,False
700,10:12:07,64,0,-10.64,False
701,10:12:07,64,0,-10.64,False
702,10:12:07,64,0,-10.64,False
703,10:12:08,64,0,-10.64,False
704,10:12:08,64,0,-10.64,False
705,10:12:08,1,0,-10.0,False
706,10:12:08,64,0,-10.64,False
707,10:12:09,64,0,-10.64,False
708,10:12:09,64,0,-10.64,False
709,10:12:09,2,0,-10.01,False
710,10:12:09,64,0,-10.64,False
711,10:12:10,64,0,-10.64,False
712,10:12:10,1,0,-10.0,False
713,10:12:10,64,0,-10.64,False
714,10:12:10,64,0,-10.64,False
715,10:12:11,64,0,-10.64,False
716,10:12:11,64,0,-10.64,False
717,10:12:11,64,0,-10.64,False
718,10:12:11,67,1,-8.15999999999999,False
719,10:12:11,2,0,-10.01,False
720,10:12:12,64,0,-10.64,False
721,10:12:12,64,0,-10.64,False
722,10:12:12,2,0,-10.01,False
723,10:12:13,64,0,-10.64,False
